time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
0.000,0.33984,122.3,0.000,-0.018,0.0000,-0.0000,-0.0000,-0.0016,0.000,40.000,34.3,35.4,18.10,0.000,0.00,0.00,-0.00,0
0.029,0.33924,122.1,0.000,-0.016,0.0000,-0.0000,-0.0000,0.0053,0.000,40.000,34.3,35.4,18.09,-0.000,-0.00,-0.00,0.00,0
0.058,0.33905,122.1,0.000,0.006,0.0000,-0.0000,-0.0000,0.0022,0.000,40.000,34.3,35.4,18.09,-0.000,-0.00,-0.00,0.00,0
0.086,0.33911,122.1,0.000,-0.003,0.0000,-0.0000,-0.0000,0.0039,0.000,40.000,34.3,35.4,18.10,-0.000,0.00,-0.00,0.00,0
0.114,0.33911,122.1,0.000,0.000,0.0000,-0.0000,-0.0000,-0.0028,0.000,40.000,34.3,35.4,18.09,0.000,0.00,0.00,0.00,0
0.142,0.33911,122.1,0.000,0.000,0.0000,-0.0000,-0.0000,-0.0044,0.000,40.000,34.3,35.4,18.08,-0.000,-0.00,0.00,0.00,0
0.174,0.33910,122.1,0.000,0.002,0.0000,-0.0000,-0.0000,-0.0032,0.000,40.000,34.3,35.4,18.09,0.000,-0.00,0.00,0.00,0
0.203,0.33910,122.1,0.000,0.006,0.0000,-0.0000,-0.0000,-0.0034,0.000,40.000,34.3,35.4,18.09,0.000,-0.00,0.00,-0.00,0
0.235,0.33911,122.1,0.000,0.001,0.0000,-0.0000,-0.0000,0.0068,0.000,40.000,34.3,35.4,18.08,0.000,0.00,-0.00,-0.00,0
0.265,0.33910,122.1,0.000,0.009,0.0000,-0.0000,-0.0000,0.0003,0.000,40.000,34.3,35.4,18.09,0.000,-0.00,-0.00,0.00,0
0.294,0.33908,122.1,0.000,0.002,0.0000,-0.0000,-0.0000,0.0011,0.000,40.000,34.3,35.4,18.09,-0.000,-0.00,0.00,-0.00,0
0.323,0.33909,122.1,0.000,-0.011,0.0000,-0.0000,-0.0000,-0.0016,0.000,40.000,34.3,35.4,18.09,-0.000,0.00,-0.00,-0.00,0
0.348,0.33911,122.1,0.000,-0.000,0.0000,-0.0000,-0.0000,-0.0013,0.000,40.000,34.3,35.4,18.09,0.000,0.00,0.00,-0.00,0
0.378,0.33936,122.2,0.000,0.013,0.0000,-0.0000,-0.0000,-0.0024,0.000,40.000,34.3,35.4,18.09,-0.000,-0.00,0.00,0.00,0
0.404,0.34003,122.4,0.000,0.033,0.8000,-0.1000,-0.8000,-0.0516,0.000,40.000,34.3,35.4,18.10,0.006,0.21,-0.01,0.33,0
0.434,0.34086,122.7,0.003,0.034,0.8000,-0.2000,-0.8000,-0.1992,0.000,40.000,34.3,35.4,18.08,0.159,2.41,-0.02,2.43,0
0.466,0.34199,123.1,0.006,0.051,0.8000,-0.3000,-0.8000,-0.3108,0.000,40.000,34.3,35.4,18.08,0.277,4.76,-0.08,4.45,0
0.495,0.34315,123.5,0.010,0.040,0.8000,-0.4000,-0.8000,-0.4066,0.000,40.000,34.3,35.4,18.07,0.411,6.94,-0.11,6.76,0
0.524,0.34465,124.1,0.014,0.070,0.8000,-0.5000,-0.8000,-0.5002,0.000,40.000,34.3,35.4,18.05,0.574,9.67,-0.21,9.58,0
0.554,0.34720,125.0,0.022,0.105,0.8000,-0.6000,-0.8000,-0.5979,0.000,40.000,34.3,35.4,18.04,0.766,12.99,-0.42,12.94,0
0.583,0.35054,126.2,0.032,0.123,0.8000,-0.7000,-0.8000,-0.7041,0.000,40.000,34.3,35.4,18.02,0.965,16.72,-0.49,17.09,0
0.614,0.35404,127.5,0.043,0.106,0.8000,-0.8000,-0.8000,-0.8170,0.000,40.000,34.3,35.4,18.00,1.235,21.72,-0.49,21.63,0
0.644,0.35663,128.4,0.050,0.084,0.8000,-0.8000,-0.8000,-0.7963,0.000,40.000,34.3,35.4,17.99,1.166,21.09,-0.38,21.36,0
0.673,0.35909,129.3,0.058,0.091,0.8000,-0.8000,-0.8000,-0.8018,0.000,40.000,34.3,35.4,17.98,1.172,20.97,-0.44,21.52,0
0.698,0.36153,130.2,0.065,0.100,0.8000,-0.8000,-0.8000,-0.8040,0.000,40.000,34.3,35.4,17.97,1.165,21.02,-0.49,21.42,0
0.728,0.36463,131.3,0.074,0.120,0.8000,-0.8000,-0.8000,-0.8029,0.000,40.000,34.3,35.4,17.98,1.197,21.55,-0.56,22.11,0
0.757,0.36905,132.9,0.088,0.188,0.8000,-0.8000,-0.8000,-0.7920,0.000,40.000,34.3,35.4,17.97,1.237,22.14,-0.90,23.06,0
0.787,0.37516,135.1,0.106,0.219,0.8000,-0.8000,-0.8000,-0.7976,0.000,40.000,34.3,35.4,17.97,1.223,21.91,-1.12,22.72,0
0.815,0.38132,137.3,0.124,0.222,0.8000,-0.8000,-0.8000,-0.8076,0.000,40.000,34.3,35.4,17.97,1.148,20.75,-1.11,21.70,0
0.845,0.38725,139.4,0.142,0.184,0.8000,-0.8000,-0.8000,-0.8021,0.000,40.000,34.3,35.4,17.97,1.095,19.66,-0.93,20.56,0
0.875,0.39202,141.1,0.156,0.152,0.8000,-0.8000,-0.8000,-0.7994,0.000,40.000,34.3,35.4,17.99,1.084,19.52,-0.69,20.20,0
0.904,0.39605,142.6,0.169,0.118,0.8000,-0.8000,-0.8000,-0.8078,0.000,40.000,34.3,35.4,17.99,1.079,19.31,-0.62,20.09,0
0.933,0.39900,143.6,0.177,0.087,0.8000,-0.8000,-0.8000,-0.8045,0.000,40.000,34.3,35.4,17.98,1.059,18.93,-0.43,19.42,0
0.965,0.40163,144.6,0.185,0.084,0.8000,-0.8000,-0.8000,-0.8037,0.000,40.000,34.3,35.4,17.99,1.046,18.75,-0.43,19.09,0
0.995,0.40439,145.6,0.194,0.099,0.8000,-0.8000,-0.8000,-0.7974,0.000,40.000,34.3,35.4,17.98,1.024,18.35,-0.48,18.98,0
1.026,0.40753,146.7,0.203,0.108,0.8000,-0.8000,-0.8000,-0.7979,0.000,40.000,34.3,35.4,17.99,1.007,18.06,-0.54,18.68,0
1.056,0.41057,147.8,0.212,0.093,0.8000,-0.8000,-0.8000,-0.7938,0.000,40.000,34.3,35.4,17.99,1.006,18.06,-0.53,18.53,0
1.086,0.41379,149.0,0.222,0.121,0.8000,-0.8000,-0.8000,-0.8000,0.000,40.000,34.3,35.4,17.99,1.056,19.09,-0.59,19.59,0
1.114,0.41717,150.2,0.232,0.123,0.8000,-0.8000,-0.8000,-0.8028,0.000,40.000,34.3,35.4,17.98,1.101,19.93,-0.58,20.57,0
1.141,0.42040,151.3,0.242,0.128,0.8000,-0.8000,-0.8000,-0.7973,0.000,40.000,34.3,35.4,17.98,1.146,20.71,-0.65,21.24,0
1.171,0.42419,152.7,0.253,0.120,0.8000,-0.8000,-0.8000,-0.7907,0.000,40.000,34.3,35.4,17.98,1.168,21.16,-0.61,21.71,0
1.198,0.42718,153.8,0.262,0.094,0.8000,-0.8000,-0.8000,-0.7995,0.000,40.000,34.3,35.4,17.97,1.182,21.27,-0.38,21.74,0
1.230,0.42900,154.4,0.267,0.033,0.8000,-0.8000,-0.8000,-0.8017,0.000,40.000,34.3,35.4,17.97,1.202,21.41,-0.12,21.42,0
1.256,0.42926,154.5,0.268,-0.000,0.8000,-0.8000,-0.8000,-0.8062,0.000,40.000,34.3,35.4,17.97,1.196,21.43,0.00,21.33,0
1.286,0.42884,154.4,0.267,-0.032,0.8000,-0.8000,-0.8000,-0.7988,0.000,40.000,34.3,35.4,17.97,1.185,21.54,0.20,21.18,0
1.314,0.42693,153.7,0.261,-0.109,0.8000,-0.8000,-0.8000,-0.7968,0.000,40.000,34.3,35.4,17.98,1.192,21.29,0.59,20.57,0
1.344,0.42153,151.8,0.245,-0.250,0.8000,-0.8000,-0.8000,-0.8085,0.000,40.000,34.3,35.4,17.97,1.146,20.66,1.43,19.15,0
1.375,0.40953,147.4,0.209,-0.522,0.8000,-0.8000,-0.8000,-0.7936,0.000,40.000,34.3,35.4,17.99,1.007,18.08,2.49,15.64,0
1.405,0.38987,140.4,0.150,-0.750,0.8000,-0.8000,-0.8000,-0.7949,0.000,40.000,34.3,35.4,17.98,1.091,19.84,3.97,15.80,0
1.433,0.36371,130.9,0.072,-1.040,0.8000,-0.8000,-0.8000,-0.8008,0.000,40.000,34.3,35.4,17.96,1.220,21.69,5.38,16.16,0
1.463,0.32935,118.6,0.000,-1.371,0.0000,-0.7000,-0.0000,-0.6981,0.000,40.000,34.3,35.4,18.00,0.826,15.64,6.42,9.31,0
1.492,0.32116,115.6,0.000,-0.066,0.0000,-0.6000,-0.0000,-0.5983,0.000,40.000,34.3,35.4,18.01,0.633,12.19,0.23,12.17,0
1.522,0.31445,113.2,0.000,-0.329,0.0000,-0.5000,-0.0000,-0.4919,0.000,40.000,34.3,35.4,18.03,0.486,9.19,1.11,8.15,0
1.548,0.30214,108.8,0.000,-0.547,0.0000,-0.4000,-0.0000,-0.3974,0.000,40.000,34.3,35.4,18.04,0.412,7.67,1.38,6.27,0
1.581,0.29564,106.4,0.000,-0.113,0.0000,-0.3000,-0.0000,-0.3036,0.000,40.000,34.3,35.4,18.05,0.243,4.67,-0.05,4.83,0
1.612,0.29340,105.6,0.000,-0.085,0.0000,-0.2000,-0.0000,-0.1981,0.000,40.000,34.3,35.4,18.07,0.131,2.53,0.08,2.57,0
1.643,0.29304,105.5,0.000,0.011,0.0000,-0.1000,-0.0000,-0.0980,0.000,40.000,34.3,35.5,18.07,0.051,0.99,-0.01,1.01,0
1.674,0.29329,105.6,0.000,0.005,0.0000,-0.0000,-0.0000,-0.0161,0.000,40.000,34.3,35.5,18.07,0.011,0.12,-0.00,0.11,0
1.705,0.29345,105.6,0.000,0.001,0.0000,-0.0000,-0.0000,0.0004,0.000,40.000,34.3,35.5,18.08,-0.000,0.00,-0.00,-0.00,0
1.732,0.29351,105.7,0.000,-0.007,0.0000,-0.0000,-0.0000,-0.0019,0.000,40.000,34.3,35.5,18.09,-0.000,0.00,-0.00,-0.00,0
1.763,0.29352,105.7,0.000,0.000,0.0000,-0.0000,-0.0000,-0.0023,0.000,40.000,34.3,35.5,18.09,0.000,0.00,-0.00,0.00,0
1.794,0.29364,105.7,0.000,0.003,0.0000,-0.0000,-0.0000,-0.0049,0.000,40.000,34.3,35.5,18.09,-0.000,-0.00,0.00,0.00,0
1.823,0.29382,105.8,0.000,0.006,0.0000,-0.0000,-0.0000,-0.0031,0.000,40.000,34.3,35.5,18.08,0.000,0.00,-0.00,-0.00,0
1.848,0.29387,105.8,0.000,0.003,0.0000,-0.0000,-0.0000,0.0055,0.000,40.000,34.3,35.5,18.08,-0.000,-0.00,-0.00,-0.00,0
1.875,0.29373,105.7,0.000,-0.018,0.0000,-0.0000,-0.0000,-0.0025,0.000,40.000,34.3,35.5,18.08,0.000,-0.00,-0.00,-0.00,0
1.901,0.29325,105.6,0.000,-0.016,0.0000,-0.0000,-0.0000,-0.0056,0.000,40.000,34.3,35.5,18.08,0.000,-0.00,0.00,-0.00,0
1.931,0.29239,105.3,0.000,-0.032,0.0000,-0.0000,-0.0000,-0.0084,0.000,40.000,34.3,35.5,18.08,-0.000,-0.00,-0.00,0.00,0
1.962,0.29129,104.9,0.000,-0.037,0.0000,-0.0000,-0.0000,0.0052,0.000,40.000,34.3,35.5,18.08,0.000,0.00,-0.00,-0.00,0
1.989,0.29003,104.4,0.000,-0.048,0.0000,-0.0000,-0.0000,0.0066,0.000,40.000,34.3,35.5,18.09,-0.000,0.00,0.00,0.00,0
2.014,0.28887,104.0,0.000,-0.050,0.0000,-0.0000,-0.0000,-0.0024,0.000,40.000,34.3,35.5,18.09,-0.000,0.00,-0.00,-0.00,0
2.044,0.28714,103.4,0.000,-0.073,0.0000,-0.0000,-0.0000,0.0023,0.000,40.000,34.3,35.5,18.08,-0.000,0.00,0.00,-0.00,0
2.073,0.28491,102.6,0.000,-0.081,0.0000,-0.0000,-0.0000,0.0023,0.000,40.000,34.3,35.5,18.09,0.000,-0.00,0.00,0.00,0
2.102,0.28333,102.0,0.000,-0.038,0.0000,-0.0000,-0.0000,0.0044,0.000,40.000,34.3,35.5,18.08,-0.000,-0.00,-0.00,-0.00,0
2.132,0.28320,102.0,0.000,-0.006,0.0000,-0.0000,-0.0000,-0.0036,0.000,40.000,34.3,35.5,18.09,-0.000,-0.00,0.00,-0.00,0
2.161,0.28319,101.9,0.000,-0.002,0.0000,-0.0000,-0.0000,-0.0079,0.000,40.000,34.3,35.5,18.09,0.000,-0.00,0.00,0.00,0
2.191,0.28320,102.0,0.000,-0.000,0.0000,-0.0000,-0.0000,-0.0022,0.000,40.000,34.3,35.5,18.10,-0.000,-0.00,0.00,-0.00,0
2.216,0.28319,101.9,0.000,0.001,0.0000,-0.0000,-0.0000,0.0003,0.000,40.000,34.3,35.5,18.09,0.000,0.00,-0.00,0.00,0
2.246,0.28319,101.9,0.000,0.003,0.0000,-0.0000,-0.0000,-0.0011,0.000,40.000,34.3,35.5,18.08,-0.000,-0.00,-0.00,-0.00,0
2.276,0.28316,101.9,0.000,0.001,0.0000,-0.0000,-0.0000,0.0032,0.000,40.000,34.3,35.5,18.08,-0.000,0.00,-0.00,-0.00,0
2.302,0.28319,101.9,0.000,0.000,0.0000,-0.0000,-0.0000,-0.0001,0.000,40.000,34.3,35.5,18.09,-0.000,-0.00,0.00,0.00,0
2.332,0.28308,101.9,0.000,-0.003,0.0000,-0.0000,-0.0000,-0.0042,0.000,40.000,34.3,35.5,18.09,-0.000,0.00,-0.00,-0.00,0
2.361,0.28302,101.9,0.000,0.003,0.0000,-0.0000,-0.0000,-0.0023,0.000,40.000,34.3,35.5,18.09,-0.000,-0.00,-0.00,-0.00,0
2.392,0.28311,101.9,0.000,0.006,0.0000,-0.0000,-0.0000,0.0029,0.000,40.000,34.3,35.5,18.09,0.000,-0.00,0.00,0.00,0
2.424,0.28320,102.0,0.000,-0.001,0.0000,-0.0000,-0.0000,0.0046,0.000,40.000,34.3,35.5,18.08,-0.000,-0.00,-0.00,0.00,0
2.453,0.28413,102.3,0.000,0.058,0.0000,-0.0000,-0.0000,0.0031,0.000,40.000,34.3,35.5,18.09,-0.000,-0.00,0.00,0.00,0
2.482,0.28737,103.5,0.000,0.154,0.0000,-0.0000,-0.0000,0.0010,0.000,40.000,34.3,35.5,18.08,-0.000,-0.00,-0.00,0.00,0
2.511,0.29348,105.7,0.000,0.270,0.0000,-0.0000,-0.0000,0.0016,0.000,40.000,34.3,35.5,18.08,0.000,-0.00,0.00,-0.00,0
2.540,0.30395,109.4,0.000,0.388,0.0000,-0.0000,-0.0000,-0.0002,0.000,40.000,34.3,35.5,18.09,-0.000,-0.01,-0.01,-0.00,0
2.571,0.31868,114.7,0.000,0.530,0.0000,-0.0000,-0.0000,-0.0005,0.000,40.000,34.3,35.5,18.08,-0.000,0.01,-0.00,-0.01,0
2.606,0.33430,120.3,0.000,0.257,0.0000,-0.0000,-0.0000,-0.0034,0.000,40.000,34.3,35.5,18.09,-0.000,0.00,0.00,-0.01,0
2.635,0.33616,121.0,0.000,-0.040,0.0000,-0.0000,-0.0000,-0.0014,0.000,40.000,34.3,35.5,18.09,-0.000,0.00,-0.00,-0.00,0
2.665,0.33153,119.4,0.000,-0.180,0.0000,-0.0000,-0.0000,0.0061,0.000,40.000,34.3,35.5,18.09,-0.000,0.00,-0.00,0.00,0
2.694,0.32861,118.3,0.000,-0.069,0.0000,-0.0000,-0.0000,-0.0008,0.000,40.000,34.3,35.5,18.08,0.000,-0.01,0.00,-0.00,0
2.725,0.32482,116.9,0.000,-0.189,0.0000,-0.0000,-0.0000,-0.0011,0.000,40.000,34.3,35.5,18.09,0.000,0.01,0.00,0.01,0
2.751,0.31890,114.8,0.000,-0.213,0.0000,-0.0000,-0.0000,0.0033,0.000,40.000,34.3,35.5,18.09,0.000,0.00,0.01,0.00,0
2.782,0.31388,113.0,0.000,-0.119,0.0000,-0.0000,-0.0000,-0.0043,0.000,40.000,34.3,35.5,18.08,-0.000,-0.00,0.00,0.00,0
2.813,0.31183,112.3,0.000,0.007,0.0000,-0.0000,-0.0000,0.0010,0.000,40.000,34.3,35.5,18.09,-0.000,0.00,-0.00,0.00,0
2.842,0.31502,113.4,0.000,0.177,0.0000,-0.0000,-0.0000,0.0041,0.000,40.000,34.3,35.5,18.08,-0.000,-0.00,-0.01,-0.00,0
2.872,0.32165,115.8,0.000,0.274,0.0000,-0.0000,-0.0000,-0.0001,0.000,40.000,34.3,35.5,18.09,0.000,0.00,0.00,0.00,0
2.901,0.33260,119.7,0.000,0.409,0.0000,-0.0000,-0.0000,0.0035,0.000,40.000,34.3,35.5,18.08,-0.000,0.00,0.01,0.01,0
2.932,0.34498,124.2,0.015,0.389,0.8000,-0.1000,-0.8000,-0.0497,0.000,40.000,34.3,35.5,18.09,0.005,0.26,-0.09,0.44,0
2.961,0.35777,128.8,0.054,0.454,0.8000,-0.2000,-0.8000,-0.2114,0.000,40.000,34.3,35.5,18.08,0.162,2.70,-0.60,3.32,0
2.991,0.37170,133.8,0.095,0.481,0.8000,-0.3000,-0.8000,-0.3070,0.000,40.000,34.3,35.5,18.07,0.297,4.99,-1.01,6.00,0
3.021,0.38685,139.3,0.141,0.500,0.8000,-0.4000,-0.8000,-0.3980,0.000,40.000,34.3,35.5,18.06,0.401,6.80,-1.23,7.79,0
3.050,0.40076,144.3,0.183,0.417,0.8000,-0.5000,-0.8000,-0.5101,0.000,40.000,34.3,35.5,18.06,0.557,9.33,-1.23,10.37,0
3.080,0.41011,147.6,0.211,0.250,0.8000,-0.6000,-0.8000,-0.6025,0.000,40.000,34.3,35.5,18.04,0.669,11.61,-0.83,12.30,0
3.106,0.41526,149.5,0.226,0.175,0.8000,-0.7000,-0.8000,-0.6976,0.000,40.000,34.3,35.5,18.02,0.924,15.89,-0.78,16.64,0
3.136,0.42078,151.5,0.243,0.192,0.8000,-0.8000,-0.8000,-0.7983,0.000,40.000,34.3,35.5,18.00,1.229,21.12,-0.96,21.82,0
3.165,0.42710,153.8,0.262,0.248,0.8000,-0.8000,-0.8000,-0.7911,0.000,40.000,34.3,35.5,17.99,1.187,21.35,-1.32,22.71,0
